,Unnamed: 0,bed,bath,acre_lot,zip_code,house_size,prev_sold_date,price,prev_sold_year,zip_code_str,latitude,longitude,county
139,145,4.0,3.0,0.56,18371.0,3126.0,2020-12-23,349999.0,2020,018371,41.149966,-75.044755,19
140,157,3.0,2.0,0.87,18371.0,1497.0,2021-06-28,189000.0,2021,018371,41.149966,-75.044755,19
141,146,2.0,1.0,0.36,18328.0,912.0,2019-01-30,250000.0,2019,018328,41.228522,-74.973952,12
142,156,3.0,2.0,0.56,18328.0,1562.0,2021-11-23,139999.0,2021,018328,41.228522,-74.973952,12
143,160,2.0,1.0,0.19,18328.0,1904.0,2021-01-22,182000.0,2021,018328,41.228522,-74.973952,12
144,225,2.0,2.0,0.46,18328.0,1652.0,2018-11-28,235000.0,2018,018328,41.228522,-74.973952,12
145,252,3.0,1.0,0.32,18328.0,960.0,2018-02-02,148400.0,2018,018328,41.228522,-74.973952,12
146,299,3.0,2.0,0.27,18328.0,1550.0,2022-01-06,229900.0,2022,018328,41.228522,-74.973952,12
147,360,3.0,2.0,0.69,18328.0,3540.0,2018-06-06,249900.0,2018,018328,41.228522,-74.973952,12
148,363,3.0,3.0,0.29,18328.0,1920.0,2019-05-24,229000.0,2019,018328,41.228522,-74.973952,12
149,370,4.0,3.0,1.32,18328.0,3520.0,2021-03-09,415000.0,2021,018328,41.228522,-74.973952,12
150,405,3.0,2.0,0.7,18328.0,2649.0,2017-12-29,449000.0,2017,018328,41.228522,-74.973952,12
151,450,4.0,3.0,0.23,18328.0,2400.0,2021-01-22,249900.0,2021,018328,41.228522,-74.973952,12
152,468,2.0,1.0,0.38,18328.0,987.0,2019-10-17,224900.0,2019,018328,41.228522,-74.973952,12
153,470,1.0,1.0,1.0,18328.0,540.0,2019-04-02,224900.0,2019,018328,41.228522,-74.973952,12
154,490,3.0,2.0,1.24,18328.0,1835.0,2020-11-02,260000.0,2020,018328,41.228522,-74.973952,12
155,504,3.0,2.0,0.18,18328.0,1180.0,2019-05-03,269900.0,2019,018328,41.228522,-74.973952,12
156,526,2.0,1.0,0.49,18328.0,837.0,2021-06-21,199000.0,2021,018328,41.228522,-74.973952,12
157,549,2.0,1.0,0.43,18328.0,924.0,2017-01-30,165000.0,2017,018328,41.228522,-74.973952,12
158,552,2.0,2.0,0.4,18328.0,1480.0,2021-01-11,235000.0,2021,018328,41.228522,-74.973952,12
159,599,2.0,1.0,0.3,18328.0,1008.0,2019-03-19,175000.0,2019,018328,41.228522,-74.973952,12
160,600,3.0,2.0,0.23,18328.0,1908.0,2017-08-21,349000.0,2017,018328,41.228522,-74.973952,12
161,603,3.0,2.0,0.5,18328.0,1904.0,2018-04-24,149000.0,2018,018328,41.228522,-74.973952,12
162,691,2.0,1.0,0.41,18328.0,932.0,2019-11-26,299000.0,2019,018328,41.228522,-74.973952,12
163,730,3.0,1.0,0.39,18328.0,1404.0,2016-09-23,329900.0,2016,018328,41.228522,-74.973952,12
164,149,3.0,2.0,0.14,18336.0,1922.0,2021-12-17,160000.0,2021,018336,41.374716,-74.742761,12
165,384,3.0,2.0,0.12,18336.0,2619.0,2019-11-22,284900.0,2019,018336,41.374716,-74.742761,12
166,404,3.0,2.0,0.12,18336.0,1674.0,2021-10-05,249000.0,2021,018336,41.374716,-74.742761,12
167,524,2.0,1.0,0.13,18336.0,1510.0,2021-07-15,214000.0,2021,018336,41.374716,-74.742761,12
168,610,3.0,2.0,0.34,18336.0,2272.0,2018-05-08,298500.0,2018,018336,41.374716,-74.742761,12
169,158,2.0,2.0,0.45,18425.0,1360.0,2018-06-05,234900.0,2018,018425,41.438445,-75.043141,12
170,9236,4.0,3.0,2.44,18425.0,3552.0,2021-11-29,358800.0,2021,018425,41.438445,-75.043141,12
171,170,4.0,4.0,0.5,18343.0,2149.0,2016-02-26,250000.0,2016,018343,40.898529,-75.110092,19
172,234,3.0,2.0,0.23,18343.0,1152.0,2021-10-07,70000.0,2021,018343,40.898529,-75.110092,19
173,366,3.0,2.0,0.21,18343.0,1752.0,2016-12-30,349900.0,2016,018343,40.898529,-75.110092,19
174,568,6.0,2.0,0.17,18343.0,2944.0,2016-11-01,229900.0,2016,018343,40.898529,-75.110092,19
175,575,4.0,2.0,1.0,18343.0,2100.0,2022-01-26,325000.0,2022,018343,40.898529,-75.110092,19
176,661,6.0,4.0,1.99,18343.0,4044.0,2020-11-03,599900.0,2020,018343,40.898529,-75.110092,19
177,176,2.0,1.0,0.1,18458.0,600.0,2019-10-16,39900.0,2019,018458,41.395754,-74.919254,12
178,572,3.0,3.0,8.26,18458.0,2162.0,2018-10-03,348900.0,2018,018458,41.395754,-74.919254,12
179,595,1.0,1.0,0.07,18458.0,750.0,2021-02-24,28000.0,2021,018458,41.395754,-74.919254,12
180,609,2.0,1.0,10.02,18458.0,1600.0,2020-10-27,349000.0,2020,018458,41.395754,-74.919254,12
181,621,4.0,2.0,10.24,18458.0,2173.0,2020-07-10,450000.0,2020,018458,41.395754,-74.919254,12
182,742,3.0,1.0,0.02,19030.0,1272.0,2016-12-22,334000.0,2016,019030,40.180468,-74.837263,17
183,1080,3.0,2.0,0.22,19030.0,1584.0,2017-07-19,405000.0,2017,019030,40.180468,-74.837263,17
184,1096,3.0,1.0,0.02,19030.0,960.0,2021-12-17,305000.0,2021,019030,40.180468,-74.837263,17
185,8880,4.0,2.0,0.0,19030.0,1638.0,2020-05-14,329900.0,2020,019030,40.180468,-74.837263,17
186,752,3.0,2.0,0.17,19056.0,1152.0,2018-09-17,89000.0,2018,019056,40.149339,-74.885815,17
187,964,4.0,3.0,0.38,19056.0,2471.0,2019-03-21,465000.0,2019,019056,40.149339,-74.885815,17
188,1131,5.0,2.0,0.39,19056.0,2125.0,2016-06-28,486500.0,2016,019056,40.149339,-74.885815,17
189,1189,4.0,2.0,0.18,19056.0,1570.0,2022-01-18,379900.0,2022,019056,40.149339,-74.885815,17
190,1375,3.0,2.0,0.02,19056.0,1821.0,2021-07-20,400000.0,2021,019056,40.149339,-74.885815,17
191,8871,5.0,3.0,0.27,19056.0,2575.0,2020-04-30,439900.0,2020,019056,40.149339,-74.885815,17
192,763,4.0,4.0,0.75,19067.0,4007.0,2021-02-24,899900.0,2021,019067,40.206218,-74.81844,17
193,899,4.0,3.0,0.34,19067.0,1152.0,2017-09-22,499999.0,2017,019067,40.206218,-74.81844,17
194,931,4.0,4.0,0.5,19067.0,3712.0,2016-05-20,799900.0,2016,019067,40.206218,-74.81844,17
195,968,1.0,1.0,0.02,19067.0,260.0,2021-01-12,105000.0,2021,019067,40.206218,-74.81844,17
196,1092,3.0,2.0,0.15,19067.0,1762.0,2016-03-16,300000.0,2016,019067,40.206218,-74.81844,17
197,1120,3.0,2.0,0.34,19067.0,1590.0,2018-12-06,499000.0,2018,019067,40.206218,-74.81844,17
198,1161,3.0,2.0,0.22,19067.0,1320.0,2020-07-29,389000.0,2020,019067,40.206218,-74.81844,17
199,1179,3.0,2.0,0.32,19067.0,2127.0,2018-02-14,399900.0,2018,019067,40.206218,-74.81844,17
200,1196,4.0,3.0,0.2,19067.0,1711.0,2016-09-29,400000.0,2016,019067,40.206218,-74.81844,17
201,1226,3.0,2.0,0.13,19067.0,2078.0,2017-08-04,209900.0,2017,019067,40.206218,-74.81844,17
202,1231,4.0,4.0,0.1,19067.0,3822.0,2018-05-02,879000.0,2018,019067,40.206218,-74.81844,17
203,1316,4.0,3.0,0.02,19067.0,3283.0,2018-10-30,650000.0,2018,019067,40.206218,-74.81844,17
204,1338,4.0,5.0,0.02,19067.0,3950.0,2018-08-03,850000.0,2018,019067,40.206218,-74.81844,17
205,1360,3.0,2.0,0.14,19067.0,2211.0,2016-02-26,369900.0,2016,019067,40.206218,-74.81844,17
206,8829,4.0,3.0,0.02,19067.0,3200.0,2021-02-05,450000.0,2021,019067,40.206218,-74.81844,17
207,8834,5.0,3.0,0.02,19067.0,2103.0,2022-01-21,375000.0,2022,019067,40.206218,-74.81844,17
208,787,3.0,2.0,6.94,18977.0,1152.0,2021-09-08,750000.0,2021,018977,40.286862,-74.882113,7
209,800,3.0,2.0,0.19,19007.0,1152.0,2022-01-12,125000.0,2022,019007,40.113179,-74.85765,17
210,829,3.0,3.0,0.05,19007.0,2450.0,2022-03-22,575000.0,2022,019007,40.113179,-74.85765,17
211,868,4.0,1.0,0.18,19007.0,1133.0,2017-07-24,310000.0,2017,019007,40.113179,-74.85765,17
212,876,2.0,2.0,0.02,19007.0,1152.0,2022-02-25,270000.0,2022,019007,40.113179,-74.85765,17
213,919,3.0,2.0,0.05,19007.0,1736.0,2017-08-16,239900.0,2017,019007,40.113179,-74.85765,17
214,1009,4.0,2.0,0.05,19007.0,1768.0,2021-01-19,310000.0,2021,019007,40.113179,-74.85765,17
215,1097,3.0,2.0,0.04,19007.0,1372.0,2021-05-14,310000.0,2021,019007,40.113179,-74.85765,17
216,1124,3.0,3.0,0.06,19007.0,2000.0,2021-05-14,535000.0,2021,019007,40.113179,-74.85765,17
217,1176,4.0,4.0,0.14,19007.0,2200.0,2018-09-17,395000.0,2018,019007,40.113179,-74.85765,17
218,1190,3.0,2.0,0.3,19007.0,1160.0,2019-11-13,289000.0,2019,019007,40.113179,-74.85765,17
219,1229,4.0,1.0,0.14,19007.0,1341.0,2017-03-20,300000.0,2017,019007,40.113179,-74.85765,17
220,1282,4.0,2.0,0.11,19007.0,1294.0,2018-08-07,314900.0,2018,019007,40.113179,-74.85765,17
221,1394,3.0,1.0,0.03,19007.0,1295.0,2019-10-29,215000.0,2019,019007,40.113179,-74.85765,17
222,8866,3.0,2.0,0.25,19007.0,1152.0,2019-11-18,150000.0,2019,019007,40.113179,-74.85765,17
223,8878,3.0,1.0,0.14,19007.0,1018.0,2021-04-27,284900.0,2021,019007,40.113179,-74.85765,17
224,802,2.0,2.0,0.07,19154.0,1360.0,2022-02-12,299900.0,2022,019154,40.096483,-74.983217,9
225,873,3.0,2.0,0.05,19154.0,1288.0,2016-06-14,295000.0,2016,019154,40.096483,-74.983217,9
226,890,1.0,1.0,0.02,19154.0,630.0,2018-05-22,165000.0,2018,019154,40.096483,-74.983217,9
227,922,2.0,2.0,0.02,19154.0,1133.0,2016-01-20,175000.0,2016,019154,40.096483,-74.983217,9
228,951,3.0,2.0,0.05,19154.0,1360.0,2018-01-11,284900.0,2018,019154,40.096483,-74.983217,9
229,1014,3.0,2.0,0.04,19154.0,1296.0,2020-07-30,290000.0,2020,019154,40.096483,-74.983217,9
230,1028,3.0,3.0,0.05,19154.0,1440.0,2017-12-19,349900.0,2017,019154,40.096483,-74.983217,9
231,1083,3.0,3.0,0.04,19154.0,1224.0,2019-11-06,300000.0,2019,019154,40.096483,-74.983217,9
232,1146,3.0,2.0,0.04,19154.0,1360.0,2017-07-21,280000.0,2017,019154,40.096483,-74.983217,9
233,1171,3.0,3.0,0.06,19154.0,1440.0,2020-05-07,329900.0,2020,019154,40.096483,-74.983217,9
234,1187,3.0,3.0,0.07,19154.0,1940.0,2021-12-23,359900.0,2021,019154,40.096483,-74.983217,9
235,1242,3.0,2.0,0.04,19154.0,1702.0,2017-05-16,330000.0,2017,019154,40.096483,-74.983217,9
236,1279,3.0,2.0,0.05,19154.0,1360.0,2017-05-01,320000.0,2017,019154,40.096483,-74.983217,9
237,1297,3.0,2.0,0.07,19154.0,1260.0,2021-11-03,315000.0,2021,019154,40.096483,-74.983217,9
238,1349,1.0,1.0,0.02,19154.0,630.0,2020-03-05,165000.0,2020,019154,40.096483,-74.983217,9
