,bed,bath,acre_lot,zip_code,house_size,prev_sold_date,price
7370,2.0,4.0,0.23,2043.0,2292.0,2021-09-09,1599000.0
7481,2.0,2.0,0.23,2301.0,936.0,2019-09-10,219900.0
7488,3.0,1.0,0.28,2322.0,1710.0,2019-11-25,489900.0
7528,2.0,2.0,0.23,2301.0,1131.0,2021-07-22,259900.0
7560,2.0,2.0,0.23,2375.0,1749.0,2020-04-07,389000.0
7645,2.0,1.0,0.23,2150.0,822.0,2018-10-23,339000.0
7779,1.0,1.0,0.23,2780.0,700.0,2021-04-16,175000.0
7900,2.0,1.0,0.23,2745.0,745.0,2019-02-08,189000.0
7946,4.0,4.0,0.23,2360.0,2574.0,2016-04-29,725000.0
8019,3.0,3.0,0.35,2360.0,1876.0,2022-03-23,628400.0
8077,2.0,2.0,0.23,2571.0,1250.0,2020-02-27,299900.0
8100,2.0,2.0,0.23,2360.0,1377.0,2018-06-08,500000.0
8163,2.0,1.0,0.23,2745.0,759.0,2019-11-22,179000.0
8185,2.0,2.0,0.23,2360.0,1018.0,2020-07-02,325000.0
8188,3.0,2.0,0.23,2360.0,1092.0,2019-10-01,399000.0
8206,3.0,3.0,0.75,2532.0,1868.0,2019-12-13,319900.0
8229,2.0,2.0,0.23,2563.0,1025.0,2021-03-18,375000.0
8237,2.0,2.0,0.23,2649.0,1933.0,2019-09-16,535000.0
8240,2.0,3.0,0.23,2649.0,1765.0,2019-05-03,499000.0
8251,1.0,1.0,0.23,2649.0,580.0,2021-02-26,565000.0
8252,1.0,1.0,0.23,2649.0,580.0,2021-03-22,659000.0
8263,5.0,2.0,7.1,2535.0,2455.0,2022-02-15,2950000.0
8299,2.0,3.0,0.23,2536.0,1343.0,2018-12-27,525000.0
8335,1.0,1.0,0.23,2539.0,472.0,2019-09-16,350000.0
8339,2.0,2.0,1.0,2539.0,1900.0,2022-05-12,1299999.0
8347,3.0,2.0,0.5,2539.0,1443.0,2022-05-11,1749000.0
8371,3.0,2.0,0.53,2539.0,1800.0,2021-12-17,1895000.0
8381,2.0,2.0,0.23,2540.0,1380.0,2018-07-10,525000.0
8412,2.0,2.0,0.23,2673.0,1239.0,2018-12-20,390000.0
8426,3.0,2.0,0.26,2557.0,1800.0,2022-04-04,349000.0
8440,2.0,2.0,0.1,2554.0,1030.0,2022-05-30,849995.0
8451,4.0,3.0,0.49,2554.0,2028.0,2022-05-23,2250000.0
8475,1.0,2.0,0.23,2554.0,798.0,2022-06-01,940000.0
8500,2.0,2.0,0.23,2557.0,583.0,2021-10-15,549999.0
8501,3.0,4.0,0.06,2557.0,1320.0,2022-05-27,950000.0
8511,3.0,4.0,0.29,2557.0,2764.0,2022-05-20,1499000.0
8527,4.0,3.0,0.28,2557.0,2038.0,2016-11-22,1795000.0
8533,3.0,4.0,0.38,2557.0,2407.0,2022-09-30,1895000.0
8667,2.0,1.0,0.23,2649.0,864.0,2019-10-03,229900.0
8697,3.0,2.0,0.58,2539.0,1800.0,2022-05-27,795000.0
8719,3.0,2.0,0.83,2575.0,1800.0,2022-03-11,549000.0
8720,3.0,2.0,3.0,2575.0,1800.0,2022-04-28,775000.0
8729,2.0,2.0,0.07,2554.0,850.0,2022-04-15,2495000.0
8806,2.0,1.0,0.23,2563.0,919.0,2019-07-29,390000.0
8808,2.0,3.0,4.58,2649.0,1816.0,2022-01-18,930000.0
8836,2.0,2.0,0.23,2649.0,1404.0,2019-10-28,339900.0
8878,2.0,3.0,0.23,2649.0,1785.0,2020-09-02,549000.0
8907,2.0,2.0,0.23,2563.0,1408.0,2021-01-15,359000.0
8940,2.0,2.0,0.23,2649.0,1110.0,2020-05-08,295000.0
8979,1.0,1.0,0.68,2568.0,544.0,2022-05-03,693000.0
8995,4.0,2.0,0.3,2568.0,1808.0,2022-05-13,1160000.0
9001,3.0,2.0,0.21,2568.0,960.0,2022-05-06,899000.0
9011,3.0,1.0,0.23,2568.0,650.0,2020-06-11,450000.0
9048,2.0,2.0,0.23,2601.0,1012.0,2017-06-29,299000.0
9083,3.0,2.0,0.23,2601.0,875.0,2020-12-07,579900.0
9084,3.0,2.0,0.23,2673.0,2440.0,2022-03-07,444000.0
9085,2.0,2.0,0.23,2601.0,840.0,2020-01-10,285000.0
9096,2.0,1.0,0.23,2673.0,994.0,2019-05-21,629900.0
9097,2.0,2.0,0.23,2601.0,1014.0,2022-01-31,209900.0
9143,2.0,2.0,0.23,2673.0,702.0,2020-02-07,339000.0
9152,2.0,2.0,0.23,2673.0,1152.0,2018-08-10,334500.0
9172,4.0,3.0,0.23,2719.0,4167.0,2019-03-14,1350000.0
9233,5.0,3.0,1.6,2575.0,2075.0,2022-05-10,1699000.0
9235,3.0,3.0,1.39,2575.0,2926.0,2021-07-16,2000000.0
9280,2.0,2.0,0.23,2675.0,1092.0,2020-03-06,179000.0
9338,2.0,1.0,0.19,2639.0,792.0,2022-03-18,399000.0
9441,2.0,2.0,0.23,2675.0,1022.0,2019-03-01,199900.0
9470,3.0,2.0,0.23,2670.0,676.0,2020-08-20,375000.0
9472,2.0,2.0,0.23,2675.0,1009.0,2019-10-04,169900.0
9489,4.0,4.0,0.84,2670.0,3393.0,2020-11-04,1950000.0
9547,1.0,1.0,0.23,2631.0,579.0,2021-01-08,249900.0
9569,2.0,2.0,0.23,2631.0,948.0,2020-10-09,385000.0
9582,3.0,2.0,0.28,2646.0,1777.0,2020-08-24,875000.0
9603,2.0,3.0,0.23,2631.0,1674.0,2021-04-12,695000.0
9632,2.0,1.0,0.25,2664.0,888.0,2022-02-14,499000.0
9665,4.0,1.0,0.21,2747.0,1210.0,2016-06-06,399000.0
9737,1.0,1.0,2.66,2657.0,592.0,2021-09-15,399000.0
9743,1.0,1.0,0.17,2657.0,280.0,2019-04-12,449000.0
9744,2.0,1.0,0.17,2657.0,420.0,2021-09-02,559000.0
9754,3.0,3.0,0.35,2657.0,2820.0,2018-09-28,1499000.0
9859,2.0,1.0,0.23,2723.0,612.0,2021-11-02,149000.0
9881,3.0,1.0,0.13,2724.0,1270.0,2016-06-30,399000.0
10022,3.0,2.0,0.19,1201.0,1742.0,2016-01-29,239900.0
