,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price,prev_sold_year
34855,for_sale,2.0,2.0,,Worcester,Massachusetts,1605.0,914.0,2019-10-01,199000.0,2019.0
34856,for_sale,7.0,3.0,0.16,Worcester,Massachusetts,1604.0,3287.0,,474000.0,
34857,for_sale,3.0,2.0,0.46,Gardner,Massachusetts,1440.0,1436.0,1988-01-28,324900.0,1988.0
34858,for_sale,3.0,2.0,0.31,Gardner,Massachusetts,1440.0,1605.0,,295000.0,
34859,for_sale,3.0,3.0,0.46,Paxton,Massachusetts,1612.0,1274.0,,399000.0,
34860,for_sale,3.0,4.0,1.06,Spencer,Massachusetts,1562.0,4600.0,1992-12-01,950000.0,1992.0
34862,for_sale,4.0,2.0,0.23,Worcester,Massachusetts,1604.0,1768.0,2004-07-01,399900.0,2004.0
34863,for_sale,,,4.64,Charlton,Massachusetts,1507.0,,,110000.0,
34864,for_sale,5.0,2.0,1.0,Leicester,Massachusetts,1524.0,1624.0,,399900.0,
34865,for_sale,4.0,3.0,0.51,Worcester,Massachusetts,1609.0,3040.0,1996-08-26,525000.0,1996.0
34866,for_sale,2.0,1.0,0.13,Worcester,Massachusetts,1602.0,1345.0,2000-02-16,259000.0,2000.0
34867,for_sale,9.0,3.0,0.34,Auburn,Massachusetts,1501.0,3882.0,2007-01-16,550000.0,2007.0
34868,for_sale,3.0,1.0,0.52,Auburn,Massachusetts,1501.0,1158.0,1999-09-08,300000.0,1999.0
34870,for_sale,12.0,6.0,0.22,Worcester,Massachusetts,1610.0,5547.0,,925000.0,
34871,for_sale,3.0,1.0,0.21,Leicester,Massachusetts,1524.0,960.0,2004-05-27,315000.0,2004.0
34872,for_sale,1.0,2.0,,Worcester,Massachusetts,1605.0,740.0,2019-10-01,185000.0,2019.0
34874,for_sale,1.0,2.0,,Worcester,Massachusetts,1605.0,793.0,2019-10-01,185000.0,2019.0
34875,for_sale,9.0,3.0,0.16,Worcester,Massachusetts,1610.0,4077.0,2000-05-11,629900.0,2000.0
34876,for_sale,3.0,3.0,0.29,Worcester,Massachusetts,1609.0,2080.0,2007-03-07,549000.0,2007.0
34877,for_sale,9.0,3.0,0.13,Worcester,Massachusetts,1610.0,3611.0,,499000.0,
34878,for_sale,2.0,1.0,0.34,Auburn,Massachusetts,1501.0,1075.0,1999-06-07,349900.0,1999.0
34879,for_sale,12.0,2.0,0.14,Worcester,Massachusetts,1605.0,3160.0,2007-02-08,499000.0,2007.0
34880,for_sale,4.0,6.0,0.31,Worcester,Massachusetts,1605.0,2500.0,,569000.0,
34881,for_sale,3.0,2.0,0.12,Worcester,Massachusetts,1604.0,1332.0,2000-09-11,299000.0,2000.0
34882,for_sale,3.0,2.0,0.16,Worcester,Massachusetts,1604.0,1151.0,2001-08-29,274865.0,2001.0
